family,stream,candidate,mode,condition,target,expected,completed,nrmse,coverage95,interval_width
N1,assessment,legacy_w,EEG_only,drift,r,16,16,0.6865453431101687,0.8955078125,0.1730473602544402
N1,assessment,legacy_w,EEG_only,drift,clean_EEG,16,16,0.6865453431101687,0.8955078125,0.1730473602544402
N1,assessment,legacy_w,EEG_only,drift,clean_HbO,16,16,0.9055999160090915,0.7578125,0.09948741796986513
N1,assessment,legacy_w,EEG_only,drift,clean_HbR,16,16,0.9205404683943289,0.7705078125,0.030877465371294273
N1,assessment,legacy_w,EEG_only,correlated_hb,r,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N1,assessment,legacy_w,EEG_only,correlated_hb,clean_EEG,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N1,assessment,legacy_w,EEG_only,correlated_hb,clean_HbO,16,16,0.6598234147271513,0.798828125,0.0999869179005009
N1,assessment,legacy_w,EEG_only,correlated_hb,clean_HbR,16,16,0.6602264422429682,0.8408203125,0.031194132947971236
N1,assessment,legacy_w,EEG_only,outliers,r,16,16,0.6484457110459911,0.9462890625,0.17311187890096785
N1,assessment,legacy_w,EEG_only,outliers,clean_EEG,16,16,0.6484457110459911,0.9462890625,0.17311187890096785
N1,assessment,legacy_w,EEG_only,outliers,clean_HbO,16,16,0.7606866958403047,0.7939453125,0.10291882738299964
N1,assessment,legacy_w,EEG_only,outliers,clean_HbR,16,16,0.7363474414865558,0.83203125,0.032015804117044216
N1,assessment,legacy_w,EEG_only,independent_pairing,r,16,16,0.6298995059187632,0.9453125,0.17313431086220032
N1,assessment,legacy_w,EEG_only,independent_pairing,clean_EEG,16,16,0.6298995059187632,0.9453125,0.17313431086220032
N1,assessment,legacy_w,EEG_only,independent_pairing,clean_HbO,16,16,1.9184066763448149,0.4560546875,0.10317646491053045
N1,assessment,legacy_w,EEG_only,independent_pairing,clean_HbR,16,16,1.914505466134734,0.5126953125,0.03223755241339451
N1,assessment,legacy_w,fNIRS_only,matched_student_t,r,16,16,0.9472968031644572,0.8720703125,0.2260283132308607
N1,assessment,legacy_w,fNIRS_only,matched_student_t,clean_EEG,16,16,0.9472968031644572,0.8720703125,0.2260283132308607
N1,assessment,legacy_w,fNIRS_only,matched_student_t,clean_HbO,16,16,0.23913084645975136,0.8623046875,0.031784701941846294
N1,assessment,legacy_w,fNIRS_only,matched_student_t,clean_HbR,16,16,0.24450201734267,0.9130859375,0.01106036784519396
N1,assessment,legacy_w,fNIRS_only,combined,r,16,16,0.9975126584442193,0.8662109375,0.2223629658674424
N1,assessment,legacy_w,fNIRS_only,combined,clean_EEG,16,16,1.0128880573178867,0.8427734375,0.2223629658674424
N1,assessment,legacy_w,fNIRS_only,combined,clean_HbO,16,16,0.43466504502238373,0.7216796875,0.02783996971087279
N1,assessment,legacy_w,fNIRS_only,combined,clean_HbR,16,16,0.5164966933257477,0.80859375,0.010067093439406366
N1,assessment,legacy_w,fNIRS_only,drift,r,16,16,1.007241229023847,0.8505859375,0.22697655431537384
N1,assessment,legacy_w,fNIRS_only,drift,clean_EEG,16,16,1.007241229023847,0.8505859375,0.22697655431537384
N1,assessment,legacy_w,fNIRS_only,drift,clean_HbO,16,16,0.3516431869587362,0.66015625,0.032374629169076304
N1,assessment,legacy_w,fNIRS_only,drift,clean_HbR,16,16,0.3144114215246485,0.8046875,0.011285669932888341
N1,assessment,legacy_w,fNIRS_only,correlated_hb,r,16,16,0.9144009304819001,0.880859375,0.22862755632163254
N1,assessment,legacy_w,fNIRS_only,correlated_hb,clean_EEG,16,16,0.9144009304819001,0.880859375,0.22862755632163254
N1,assessment,legacy_w,fNIRS_only,correlated_hb,clean_HbO,16,16,0.2208363868270489,0.845703125,0.03380072927477096
N1,assessment,legacy_w,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21536420941605564,0.8876953125,0.011394031829627276
N1,assessment,legacy_w,fNIRS_only,outliers,r,16,16,0.9600809038693977,0.8837890625,0.2266014595350999
N1,assessment,legacy_w,fNIRS_only,outliers,clean_EEG,16,16,0.9600809038693977,0.8837890625,0.2266014595350999
N1,assessment,legacy_w,fNIRS_only,outliers,clean_HbO,16,16,0.19340527274054942,0.8828125,0.03207991863798662
N1,assessment,legacy_w,fNIRS_only,outliers,clean_HbR,16,16,0.2128917814181122,0.896484375,0.011024428683031974
N1,assessment,legacy_w,fNIRS_only,independent_pairing,r,16,16,1.664293756969395,0.6337890625,0.2270415697032928
N1,assessment,legacy_w,fNIRS_only,independent_pairing,clean_EEG,16,16,1.664293756969395,0.6337890625,0.2270415697032928
N1,assessment,legacy_w,fNIRS_only,independent_pairing,clean_HbO,16,16,0.2317126705127816,0.84765625,0.031735589144210076
N1,assessment,legacy_w,fNIRS_only,independent_pairing,clean_HbR,16,16,0.22910538865815722,0.876953125,0.010800365935572726
N3,discovery,noise_0.5,full,matched_student_t,r,16,16,0.5051195441371421,0.9443359375,0.14600968625476904
N3,discovery,noise_0.5,full,matched_student_t,clean_EEG,16,16,0.5051195441371421,0.9443359375,0.14600968625476904
N3,discovery,noise_0.5,full,matched_student_t,clean_HbO,16,16,0.1691654110131155,0.8076171875,0.02294846457549239
N3,discovery,noise_0.5,full,matched_student_t,clean_HbR,16,16,0.17554616512953516,0.8798828125,0.008724751942896005
N3,discovery,noise_0.5,full,combined,r,16,16,0.8402872629812952,0.7119140625,0.14285018970214622
N3,discovery,noise_0.5,full,combined,clean_EEG,16,16,0.8866600580446473,0.6865234375,0.14285018970214622
N3,discovery,noise_0.5,full,combined,clean_HbO,16,16,0.35831234893619457,0.744140625,0.01860040848203503
N3,discovery,noise_0.5,full,combined,clean_HbR,16,16,0.6899522298138773,0.6416015625,0.007261785970353292
N3,discovery,noise_0.5,full,drift,r,16,16,0.6275464507001309,0.91015625,0.1461672177342653
N3,discovery,noise_0.5,full,drift,clean_EEG,16,16,0.6275464507001309,0.91015625,0.1461672177342653
N3,discovery,noise_0.5,full,drift,clean_HbO,16,16,0.36151947429989945,0.45703125,0.023432572147163037
N3,discovery,noise_0.5,full,drift,clean_HbR,16,16,0.24149537453667547,0.783203125,0.008842851514712684
N3,discovery,noise_0.5,full,correlated_hb,r,16,16,0.5587534280151276,0.9423828125,0.14657279430234546
N3,discovery,noise_0.5,full,correlated_hb,clean_EEG,16,16,0.5587534280151276,0.9423828125,0.14657279430234546
N3,discovery,noise_0.5,full,correlated_hb,clean_HbO,16,16,0.22106684431146556,0.767578125,0.0255071284943094
N3,discovery,noise_0.5,full,correlated_hb,clean_HbR,16,16,0.22943642620500282,0.8193359375,0.009543244419120425
N3,discovery,noise_0.5,full,outliers,r,16,16,0.5333574530745934,0.927734375,0.14605544739079152
N3,discovery,noise_0.5,full,outliers,clean_EEG,16,16,0.5333574530745934,0.927734375,0.14605544739079152
N3,discovery,noise_0.5,full,outliers,clean_HbO,16,16,0.17442886827332887,0.833984375,0.023160838955214397
N3,discovery,noise_0.5,full,outliers,clean_HbR,16,16,0.1910933552734583,0.8955078125,0.008951215251595972
N3,discovery,noise_0.5,full,independent_pairing,r,16,16,1.4688604279313653,0.560546875,0.14642895670922493
N3,discovery,noise_0.5,full,independent_pairing,clean_EEG,16,16,1.4688604279313653,0.560546875,0.14642895670922493
N3,discovery,noise_0.5,full,independent_pairing,clean_HbO,16,16,0.2606846333247081,0.70703125,0.025224153154037133
N3,discovery,noise_0.5,full,independent_pairing,clean_HbR,16,16,0.2478876208906866,0.8046875,0.00913367912201481
N3,discovery,noise_0.5,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196852
N3,discovery,noise_0.5,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196852
N3,discovery,noise_0.5,EEG_only,matched_student_t,clean_HbO,16,16,0.47779494601200845,0.962890625,0.10546275094226579
N3,discovery,noise_0.5,EEG_only,matched_student_t,clean_HbR,16,16,0.5042269880823917,0.9482421875,0.03211916799411313
N3,discovery,noise_0.5,EEG_only,combined,r,16,16,0.9983930142319077,0.6865234375,0.1722602519706395
N3,discovery,noise_0.5,EEG_only,combined,clean_EEG,16,16,0.6118211102649961,0.943359375,0.1722602519706395
N3,discovery,noise_0.5,EEG_only,combined,clean_HbO,16,16,2.315436283654119,0.6923828125,0.1022817798871096
N3,discovery,noise_0.5,EEG_only,combined,clean_HbR,16,16,2.6952393408986635,0.7724609375,0.03106290104507941
N3,discovery,noise_0.5,EEG_only,drift,r,16,16,0.7362108757636969,0.9130859375,0.17320708312191954
N3,discovery,noise_0.5,EEG_only,drift,clean_EEG,16,16,0.7362108757636969,0.9130859375,0.17320708312191954
N3,discovery,noise_0.5,EEG_only,drift,clean_HbO,16,16,0.6924818799710433,0.8779296875,0.09825746081143313
N3,discovery,noise_0.5,EEG_only,drift,clean_HbR,16,16,0.668186232468454,0.8876953125,0.02922435931128188
N3,discovery,noise_0.5,EEG_only,correlated_hb,r,16,16,0.6015059812457976,0.9619140625,0.17174688474374306
N3,discovery,noise_0.5,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457976,0.9619140625,0.17174688474374306
N3,discovery,noise_0.5,EEG_only,correlated_hb,clean_HbO,16,16,0.48618212694513324,0.962890625,0.10012012315249497
N3,discovery,noise_0.5,EEG_only,correlated_hb,clean_HbR,16,16,0.4741553727758637,0.9609375,0.030289824205675914
N3,discovery,noise_0.5,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N3,discovery,noise_0.5,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N3,discovery,noise_0.5,EEG_only,outliers,clean_HbO,16,16,0.5269245206616662,0.951171875,0.1059930377911999
N3,discovery,noise_0.5,EEG_only,outliers,clean_HbR,16,16,0.5823548018500728,0.9228515625,0.03238103574643654
N3,discovery,noise_0.5,EEG_only,independent_pairing,r,16,16,0.6425013585485365,0.96484375,0.17104528962069435
N3,discovery,noise_0.5,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485365,0.96484375,0.17104528962069435
N3,discovery,noise_0.5,EEG_only,independent_pairing,clean_HbO,16,16,2.3274898913302264,0.4462890625,0.10025472613675537
N3,discovery,noise_0.5,EEG_only,independent_pairing,clean_HbR,16,16,2.4137947997269578,0.4921875,0.03041049035184812
N3,discovery,noise_0.5,fNIRS_only,matched_student_t,r,16,16,0.729236182221053,0.9091796875,0.17994658776102895
N3,discovery,noise_0.5,fNIRS_only,matched_student_t,clean_EEG,16,16,0.729236182221053,0.9091796875,0.17994658776102895
N3,discovery,noise_0.5,fNIRS_only,matched_student_t,clean_HbO,16,16,0.19541439034372945,0.7802734375,0.023971377610610398
N3,discovery,noise_0.5,fNIRS_only,matched_student_t,clean_HbR,16,16,0.18328070986778225,0.876953125,0.008889348146958855
N3,discovery,noise_0.5,fNIRS_only,combined,r,16,16,0.9589531915982797,0.7470703125,0.17310016255952854
N3,discovery,noise_0.5,fNIRS_only,combined,clean_EEG,16,16,1.0836680421687443,0.6796875,0.17310016255952854
N3,discovery,noise_0.5,fNIRS_only,combined,clean_HbO,16,16,0.3471564761165622,0.7470703125,0.018828362754941846
N3,discovery,noise_0.5,fNIRS_only,combined,clean_HbR,16,16,0.689048203802955,0.6513671875,0.007312415084336201
N3,discovery,noise_0.5,fNIRS_only,drift,r,16,16,0.7407564925812022,0.9140625,0.18222231553931026
N3,discovery,noise_0.5,fNIRS_only,drift,clean_EEG,16,16,0.7407564925812022,0.9140625,0.18222231553931026
N3,discovery,noise_0.5,fNIRS_only,drift,clean_HbO,16,16,0.3641830756608962,0.46875,0.02457758332218398
N3,discovery,noise_0.5,fNIRS_only,drift,clean_HbR,16,16,0.2454339988379455,0.7841796875,0.009010629215609793
N3,discovery,noise_0.5,fNIRS_only,correlated_hb,r,16,16,0.8237675077711895,0.884765625,0.1828552799606311
N3,discovery,noise_0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8237675077711895,0.884765625,0.1828552799606311
N3,discovery,noise_0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.25493056291821725,0.7294921875,0.026350505117764114
N3,discovery,noise_0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.2503527650401403,0.7861328125,0.00971550090114317
N3,discovery,noise_0.5,fNIRS_only,outliers,r,16,16,0.6640110244088941,0.93359375,0.18028887641166658
N3,discovery,noise_0.5,fNIRS_only,outliers,clean_EEG,16,16,0.6640110244088941,0.93359375,0.18028887641166658
N3,discovery,noise_0.5,fNIRS_only,outliers,clean_HbO,16,16,0.18702078576219283,0.826171875,0.02431118731031473
N3,discovery,noise_0.5,fNIRS_only,outliers,clean_HbR,16,16,0.1977218281248486,0.89453125,0.00912177802870403
N3,discovery,noise_0.5,fNIRS_only,independent_pairing,r,16,16,1.8386638809306284,0.537109375,0.18077820268153852
N3,discovery,noise_0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.8386638809306284,0.537109375,0.18077820268153852
N3,discovery,noise_0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.19839282234636418,0.7958984375,0.024082807485319872
N3,discovery,noise_0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.22238155112769198,0.8701171875,0.008983638060515647
N3,discovery,noise_2,full,matched_student_t,r,16,16,0.47877488503389254,0.9658203125,0.15526149537850614
N3,discovery,noise_2,full,matched_student_t,clean_EEG,16,16,0.47877488503389254,0.9658203125,0.15526149537850614
N3,discovery,noise_2,full,matched_student_t,clean_HbO,16,16,0.16550190590792596,0.9970703125,0.04605800381057662
N3,discovery,noise_2,full,matched_student_t,clean_HbR,16,16,0.18919088457543987,0.982421875,0.014691047539103143
N3,discovery,noise_2,full,combined,r,16,16,0.823117141703815,0.7724609375,0.15451287679875375
N3,discovery,noise_2,full,combined,clean_EEG,16,16,0.7916451813370009,0.77734375,0.15451287679875375
N3,discovery,noise_2,full,combined,clean_HbO,16,16,0.5425167870962063,0.896484375,0.045364543398001146
N3,discovery,noise_2,full,combined,clean_HbR,16,16,0.7117720300859378,0.8095703125,0.014441806375401814
N3,discovery,noise_2,full,drift,r,16,16,0.6320370200025953,0.931640625,0.1554337073187592
N3,discovery,noise_2,full,drift,clean_EEG,16,16,0.6320370200025953,0.931640625,0.1554337073187592
N3,discovery,noise_2,full,drift,clean_HbO,16,16,0.3458937153171099,0.849609375,0.046101030565684264
N3,discovery,noise_2,full,drift,clean_HbR,16,16,0.3070197541291444,0.90625,0.014494481266355247
N3,discovery,noise_2,full,correlated_hb,r,16,16,0.5273151353728442,0.96484375,0.15478858244979554
N3,discovery,noise_2,full,correlated_hb,clean_EEG,16,16,0.5273151353728442,0.96484375,0.15478858244979554
N3,discovery,noise_2,full,correlated_hb,clean_HbO,16,16,0.1712488251965334,1.0,0.04715311392434045
N3,discovery,noise_2,full,correlated_hb,clean_HbR,16,16,0.19442924949200627,0.96875,0.01496227535972242
N3,discovery,noise_2,full,outliers,r,16,16,0.5469016899184085,0.9404296875,0.155635244737016
N3,discovery,noise_2,full,outliers,clean_EEG,16,16,0.5469016899184085,0.9404296875,0.155635244737016
N3,discovery,noise_2,full,outliers,clean_HbO,16,16,0.1951475927083392,0.9755859375,0.04673751346153011
N3,discovery,noise_2,full,outliers,clean_HbR,16,16,0.22730904147078562,0.96875,0.014975313417393207
N3,discovery,noise_2,full,independent_pairing,r,16,16,1.3262644436485684,0.6240234375,0.15575171014373623
N3,discovery,noise_2,full,independent_pairing,clean_EEG,16,16,1.3262644436485684,0.6240234375,0.15575171014373623
N3,discovery,noise_2,full,independent_pairing,clean_HbO,16,16,0.4370007499306413,0.8193359375,0.050503415104677235
N3,discovery,noise_2,full,independent_pairing,clean_HbR,16,16,0.3911914914272995,0.8974609375,0.016158151772071326
N3,discovery,noise_2,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196852
N3,discovery,noise_2,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196852
N3,discovery,noise_2,EEG_only,matched_student_t,clean_HbO,16,16,0.47779494601200845,0.962890625,0.10546275094226579
N3,discovery,noise_2,EEG_only,matched_student_t,clean_HbR,16,16,0.5042269880823917,0.9482421875,0.03211916799411313
N3,discovery,noise_2,EEG_only,combined,r,16,16,0.9983930142319077,0.6865234375,0.1722602519706395
N3,discovery,noise_2,EEG_only,combined,clean_EEG,16,16,0.6118211102649961,0.943359375,0.1722602519706395
N3,discovery,noise_2,EEG_only,combined,clean_HbO,16,16,2.315436283654119,0.6923828125,0.1022817798871096
N3,discovery,noise_2,EEG_only,combined,clean_HbR,16,16,2.6952393408986635,0.7724609375,0.03106290104507941
N3,discovery,noise_2,EEG_only,drift,r,16,16,0.7362108757636969,0.9130859375,0.17320708312191954
N3,discovery,noise_2,EEG_only,drift,clean_EEG,16,16,0.7362108757636969,0.9130859375,0.17320708312191954
N3,discovery,noise_2,EEG_only,drift,clean_HbO,16,16,0.6924818799710433,0.8779296875,0.09825746081143313
N3,discovery,noise_2,EEG_only,drift,clean_HbR,16,16,0.668186232468454,0.8876953125,0.02922435931128188
N3,discovery,noise_2,EEG_only,correlated_hb,r,16,16,0.6015059812457976,0.9619140625,0.17174688474374306
N3,discovery,noise_2,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457976,0.9619140625,0.17174688474374306
N3,discovery,noise_2,EEG_only,correlated_hb,clean_HbO,16,16,0.48618212694513324,0.962890625,0.10012012315249497
N3,discovery,noise_2,EEG_only,correlated_hb,clean_HbR,16,16,0.4741553727758637,0.9609375,0.030289824205675914
N3,discovery,noise_2,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N3,discovery,noise_2,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N3,discovery,noise_2,EEG_only,outliers,clean_HbO,16,16,0.5269245206616662,0.951171875,0.1059930377911999
N3,discovery,noise_2,EEG_only,outliers,clean_HbR,16,16,0.5823548018500728,0.9228515625,0.03238103574643654
N3,discovery,noise_2,EEG_only,independent_pairing,r,16,16,0.6425013585485365,0.96484375,0.17104528962069435
N3,discovery,noise_2,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485365,0.96484375,0.17104528962069435
N3,discovery,noise_2,EEG_only,independent_pairing,clean_HbO,16,16,2.3274898913302264,0.4462890625,0.10025472613675537
N3,discovery,noise_2,EEG_only,independent_pairing,clean_HbR,16,16,2.4137947997269578,0.4921875,0.03041049035184812
N3,discovery,noise_2,fNIRS_only,matched_student_t,r,16,16,0.6770417698751341,0.9560546875,0.20630098348861717
N3,discovery,noise_2,fNIRS_only,matched_student_t,clean_EEG,16,16,0.6770417698751341,0.9560546875,0.20630098348861717
N3,discovery,noise_2,fNIRS_only,matched_student_t,clean_HbO,16,16,0.18296599361614146,0.9970703125,0.0528528020052112
